"Vcmax_Estimate","Jmax_Estimate","Rd_Estimate","TPU_Estimate","Vcmax_Std. Error","Jmax_Std. Error","Rd_Std. Error","TPU_Std. Error","RMSE","SampleID"
14.2745519749235,34.1690414168411,-0.544723037513989,2.7751113816668,0.321857831453,NA,0.0269014527836612,NA,3.13748457254783,"1.1.1_20220712"
27.7075522610658,77.9874088824733,2.75090366806271,NA,0.664548337072422,NA,0.130898265649097,NA,8.73836941338419,"1.1.1_20221008"
60.5598457984522,210.528056175134,-0.492896197451559,13.2782914838806,0.538850443054327,NA,0.0689049021887925,NA,7.49726506039426,"1.1.1_20221128"
28.0808396281216,69.7722839970039,-0.311999357689622,5.59006262238002,0.276801394158358,NA,0.0370271644423338,NA,2.68701722567094,"1.1.1_20230216"
11.7437985629949,37.7327722887631,-0.449309309197459,NA,0.372572423926548,NA,0.054683919991418,NA,4.6680588180429,"1.1.2_20220712"
66.583458644163,329.582652950142,4.77187263477367,NA,1.93766788771044,NA,0.402918389948941,NA,39.6553031978673,"1.1.2_20221008"
26.0587887616692,65.3795843731203,0.157653371218001,NA,0.306271917612326,NA,0.0390480761866334,NA,2.76120131375385,"1.1.2_20230216"
24.7337835327754,62.9752105841979,0.17829133185329,5.14823317406927,0.203935685130721,NA,0.0289148731876608,NA,2.84928144950882,"1.1.3_20230216"
47.2795671218242,178.082365355737,1.01658524862978,NA,0.526675475663181,NA,0.0807359669857178,NA,10.09423178462,"10.1.1_20221011_attention_surface"
46.5214121616347,245.221797927395,3.46055170561964,NA,0.483408520429448,NA,0.0959659998930497,NA,11.0361889502613,"10.1.2_20221207"
28.0279801987086,99.9855773465954,2.77411466557645,NA,1.21636710243084,NA,0.196891313441116,NA,21.748775959401,"10.2.1_20221011"
40.0932060848499,130.450962974756,3.66460396111382,9.06162019952848,1.45975607574207,NA,0.149510881741831,NA,20.0368204073227,"10.2.2_20221011"
15.4394179306262,52.1032675641978,0.19374710738326,NA,0.17194207433057,NA,0.0311750446187787,NA,3.58848389465457,"12.1.1_20220630"
24.8081636472058,54.4662696716334,-1.12755459723019,NA,3.95133074277884,NA,0.186811913888593,NA,21.9520116129444,"12.1.1_20220725"
25.15064535039,70.635072052483,0.621947992052763,5.63431700136488,0.25234287693732,NA,0.0455943432931145,NA,3.23719755562981,"12.1.1_20230306"
19.4941803714799,61.0900179923636,-0.150253818398357,4.63790011375061,0.382220858939623,NA,0.0528299550890168,NA,6.18433512873305,"12.1.2_20221017"
71.4306804008907,251.523583865953,0.347914727592976,13.1280854484845,0.657984313764279,NA,0.0714898441138102,NA,6.5199868706265,"12.1.2_20221205"
30.5818597052891,80.6612196213397,0.561858546146415,6.27554224272179,0.161539018333448,NA,0.0251277970515965,NA,2.12133243837723,"12.1.2_20230306"
16.5384012383082,39.1679386463299,0.0430613166943197,NA,0.436156165083449,NA,0.0512030063216294,NA,9.0804222700024,"12.1.3_20220630"
10.2950377822139,39.5199668029659,-0.0902795048887651,NA,1.29297292108626,NA,0.152805417684441,NA,16.181748445373,"12.1.3_20220725"
55.8744883866775,177.948785575107,0.46941785163775,9.98496231584126,0.858291122026511,NA,0.0810077996740064,NA,26.5201099467087,"12.1.3_20221205"
22.0914372202666,55.3682914185158,0.472123630898469,4.30325337430565,0.204554028898886,NA,0.029502776627576,NA,1.82962139720292,"12.1.3_20230306"
37.155051239776,793315.945261136,2.37049675328415,8.9192720758272,1.23793884247504,NA,0.202453841854051,NA,21.6625212175829,"12.2.1_20221205"
41.457869282309,126.133472756836,0.587556712564199,8.88563479298661,0.659089565508196,NA,0.0759943693776331,NA,7.32029692925771,"12.2.2_20221205"
36.9165283280046,120.364869060354,1.34840574627963,NA,0.677538103017546,NA,0.0969069373436087,NA,9.85621300883276,"13.1.1_20221123"
24.3477206981754,91.0824420467446,1.00223980512154,NA,0.481325743432323,NA,0.0862231109656107,NA,8.68055789361056,"13.1.2_20221123"
21.5401761068688,65.9787816461012,0.0727474318224548,5.25321098304101,0.267199946984689,NA,0.0366262849731118,NA,3.41514863764162,"13.1.3_20221018"
28.5479256702746,97.2937058285777,1.07659610576889,NA,0.630904056535189,NA,0.0956990153340842,NA,7.07411100374752,"13.1.3_20221123"
23.0381780564156,50.7848918301363,-0.209613413803998,3.71904155791911,0.376328788640185,NA,0.0343111004989187,NA,2.14125448802836,"14.1.1_20220720"
41.3726290594079,123.339394732566,5.14036026398006,NA,0.655499033345558,NA,0.115163181749039,NA,10.175338407943,"14.1.1_20221009"
33.6121571105756,83.3263506905308,0.0387241009939465,6.19436796474587,0.218283674276438,NA,0.0288762154894803,NA,2.26740407714602,"14.1.1_20230209"
19.5121456758903,48.6948736529084,0.812162184163428,3.84899836138169,0.375774580691018,NA,0.0385812139973497,NA,2.12210435622255,"14.1.2_20220720"
14.3606199443615,793004.962319983,3.99256625246878,4.25404330860805,0.356335154262276,NA,0.0869850868460483,NA,7.42211940153617,"14.1.2_20221009"
30.0006568608066,75.0018782164869,0.523225226446556,5.84593722373185,0.189473132995534,NA,0.0256204603942944,NA,2.26825558389352,"14.1.2_20230209"
18.6965270966777,37.8342334925793,-0.56970774115977,2.84496891581873,0.215226600087576,NA,0.0148276309871838,NA,1.87759212421891,"14.1.3_20220720"
21.326318407415,65.2343180787803,4.54952135430751,5.37130295175106,0.426867077251259,NA,0.0892917356659678,NA,7.55428587985711,"14.1.3_20221009"
33.6055848372309,83.3300108375093,0.675624237595657,6.03224134527521,0.268697436958015,NA,0.035970934091017,NA,3.08678465289336,"14.1.3_20230209"
26.8661249323422,66.4510143318846,0.420418906681189,NA,0.473022532677508,NA,0.0524569491919386,NA,4.14951887500434,"15.1.1_20220720"
69.8613961007242,238.871098995184,3.60115605468265,NA,1.01198397874921,NA,0.157531410521464,NA,10.5078147339514,"15.1.1_20221009"
24.1675965265405,72.7878728438957,-0.267857857448481,NA,0.77100791524411,NA,0.120328210614192,NA,9.78814513649949,"15.1.1_20221123"
43.1412108511783,124.853693371761,0.770773384511607,NA,0.54287156306743,NA,0.0830820364581962,NA,7.46073006252279,"15.1.1_20221213"
34.7960197070074,91.1888240387865,0.457175966547464,7.16283536583787,0.299358492566148,NA,0.0436669691192427,NA,3.65178853570815,"15.1.1_20230209"
32.3859283587122,94.0563892612146,0.93957407450687,NA,0.724789604606041,NA,0.0945474087447934,NA,7.23211750029375,"15.1.2_20220720"
35.4686087920685,109.927436142145,-0.177049119792094,NA,0.443842678687961,NA,0.0648889373658453,NA,7.47835593087173,"15.1.2_20221123"
48.5184781273891,151.133395241079,0.792344452760307,NA,0.573591504759992,NA,0.0883608948715025,NA,7.77224379812228,"15.1.2_20221213"
32.0126764193835,92.1419575501896,0.0237484482409232,NA,0.3716494226914,NA,0.0590658830016875,NA,6.19586956572304,"15.1.2_20230209"
21.9782771966774,77.2639029397861,1.12469766422471,NA,0.329713692605201,NA,0.0529296545480906,NA,4.39042701894622,"15.1.3_20220720"
72.7911503843107,251.138580920646,4.48447165489266,NA,0.734963686581582,NA,0.124425655761801,NA,8.58786178260415,"15.1.3_20221009"
31.6242107860905,107.03313469476,-0.190377309489336,NA,0.435095720231764,NA,0.0844308965798176,NA,8.66042835147327,"15.1.3_20221123"
32.922942138184,133.78334338664,0.711736600673045,10.0254686649301,0.502485562886674,NA,0.107248805689219,NA,11.2351507963228,"15.1.3_20221213"
32.2882001323589,86.7300769613652,0.0973342850939828,6.98096412010475,0.2334170342516,NA,0.0338523051813981,NA,2.5612075862895,"15.1.3_20230209"
20.1235506105232,43.0770190487292,1.41567201505618,3.29695960578145,0.583083144227548,NA,0.0611042988394983,NA,5.45031637646683,"16.1.1_20230124"
34.2930603161391,59.8903250893726,-0.796416974151825,4.50772269016756,3.40334407139703,NA,0.220214460642256,NA,31.1227366473148,"16.1.2_20230124"
20.2292483364169,77.7747027776719,0.361276595817595,6.08362043279104,0.235882351103984,NA,0.0504668501771479,NA,8.14283114665873,"16.1.3_20221014"
30.1745906773312,72.2097231175226,0.683844590017665,5.08148023448512,1.63792505752069,NA,0.170427312119845,NA,14.9468579224794,"16.1.3_20230124"
5.62032874817295,19.7717958077692,-0.0334561080140412,NA,0.176922083433006,NA,0.0312018704124912,NA,2.6633891311702,"16.2.1_20221014"
14.0632022933788,46.1423266416925,0.350508025544621,3.88542272265683,0.166247373752105,NA,0.0354379645425445,NA,3.34784337731282,"17.1.1_20220712"
21.7511482311473,794074.922048341,0.629410549585587,3.57771881564752,0.688193483490271,NA,0.0855243775903334,NA,6.87108630491207,"17.1.1_20230124"
26.832054858772,71.3157723700849,-0.0280639887031291,5.43769506206943,0.375305878019122,NA,0.050498261432111,NA,5.40235819483341,"17.1.2_20220712"
13.4528894147497,39.7068301052996,-0.687663199890259,3.16343513357879,0.327276489182258,NA,0.0416568627296373,NA,4.81079469553424,"17.1.2_20221006"
29.6820082901395,73.7566737492611,1.26231871888374,5.30831379956484,0.595921041207785,NA,0.0707024351102523,NA,9.70163694960045,"17.1.2_20230124"
42.2739073583342,133.561202053176,-0.363784180655812,NA,0.661453201280771,NA,0.0834707745475981,NA,11.8948224536319,"17.1.3_20221006"
28.4528233788223,792225.150801637,0.8959623139793,3.86955984360828,0.835643673353682,NA,0.0868815988325678,NA,8.75498812874143,"17.1.3_20230124"
25.6955332437411,85.4725218197327,0.269391550234708,NA,0.202075168060884,NA,0.0348999516183731,NA,5.38307268767366,"18.1.1_20220707"
29.3130343408056,94.5417653304815,0.357346689515833,7.48833468552744,0.436288981270799,NA,0.0782037890140819,NA,5.08200527371659,"18.1.2_20220707"
32.2083935945915,95.5129756636015,0.327318157866053,7.43086721050235,0.405262511540338,NA,0.0622139475390351,NA,4.6154005126303,"18.1.3_20220707"
8.61114328221488,21.1924132068757,0.251881097901249,1.58985983905794,0.391872901194761,NA,0.04988742122531,NA,3.96103228676953,"18.1.3_20230124"
15.3643971819865,32.4634988723557,0.0253991110687027,1.99213854715856,0.990357506983556,NA,0.0386568483017153,NA,3.3356275943471,"19.1.1_20221006"
78.2630268027637,180.771469558065,4.3799374228223,9.53437124224093,5.46524769762409,NA,0.321066222458357,NA,27.3147102014979,"19.1.1_20221130"
20.1377860583535,50.0153949285454,-0.337181469240967,4.1305440997313,0.400756570833881,NA,0.0549825887516979,NA,4.35202480572423,"19.1.1_20230216"
43.1576119434875,153.426920831879,-0.0350544528954527,10.244344494171,2.09342243493464,NA,0.332322911926494,NA,51.8072846021851,"19.1.2_20221130"
27.8486158072305,74.9541655522957,0.515035168731077,5.48579666218821,0.359224250497845,NA,0.0500660644880543,NA,5.29689651472702,"19.1.2_20230216"
22.2069052192661,54.5332537710704,0.423948502096433,4.49946101782998,1.34420764709199,NA,0.130083077430666,NA,10.4847790297337,"19.1.3_20230216"
36.9286503647301,115.739248927852,0.201496852458246,8.32001546453047,0.509927627502529,NA,0.079780773105434,NA,6.63257810354489,"19.2.2_20221130"
62.1265477726084,184.109724511442,4.97672422000766,NA,1.29407932648336,NA,0.192287513888937,NA,13.4974744633128,"2.1.1_20221008"
43.5370819214701,209.070310616829,1.24232042461233,NA,1.04880307988239,NA,0.17370326620867,NA,24.3780731518946,"2.1.1_20221128"
24.7657924141455,60.5014788887127,-0.148156368385981,NA,0.353727932722843,NA,0.0648778835722376,NA,4.84564534305949,"2.1.2_20220627"
18.7862298479422,68.1327998528294,0.728568768488917,NA,0.615778502544568,NA,0.11106208238282,NA,9.51640552066832,"2.1.2_20220725"
60.3678583751311,218.963834647199,-3.52844017860853,13.9785239069568,1.00246508718035,NA,0.130723008558496,NA,10.2297606083063,"2.1.2_20221128"
23.3381025189385,60.5059362900875,0.347228926834004,4.9051440446926,0.299212966919831,NA,0.0411233060649624,NA,4.13808317330815,"20.1.1_20230117"
12.5967410233726,36.7754014896945,1.01038463746586,2.54829566773878,0.655442930923146,NA,0.0799983706197155,NA,6.62218208757068,"20.1.2_20221010"
14.4761844778335,42.0949864416097,-0.803137761066625,NA,0.576672481141665,NA,0.0838200192210317,NA,11.0129414630992,"20.1.2_20230117"
13.4855241833557,796155.106768653,1.41965960273518,2.75577172040732,0.766496787984301,NA,0.104824613756829,NA,7.96291951456531,"20.1.3_20221010"
10.8603322809401,32.5906229375277,-0.231386666349216,NA,0.234963099453676,NA,0.0382035238870282,NA,3.64718068151778,"20.2.1_20230117"
32.2300495401598,83.134514591701,0.639434769191265,5.75084005082159,1.00294292252507,NA,0.08378035633036,NA,7.85921274180557,"20.2.2_20221010"
22.9020418515233,47.5789692386827,2.0736853276259,2.92036318919455,2.13654153472192,NA,0.158975307819884,NA,10.9292829436839,"21.1.1_20221010"
30.0905756950052,43.6096453455312,0.85838590513472,2.94158818306257,0.894978481101009,NA,0.0394961509892284,NA,3.91799059785691,"21.1.3_20230117"
38.800371458262,112.82494240025,0.1604128177456,8.00628666456413,0.511005906445826,NA,0.0648276772285106,NA,5.44307629030886,"21.2.1_20221010"
17.4265668358428,30.0978571393008,0.321978960038818,2.33724302720859,0.398507404178164,NA,0.0323417737335761,NA,2.48535149730722,"21.2.1_20230117"
37.7656430232392,107.095546312275,1.17094295507793,7.94181909486008,0.766379057883197,NA,0.0912633538503548,NA,8.18062035132267,"21.2.2_20221010"
14.429130855789,36.253159640949,0.28525461146018,2.86229136424039,0.280732335083607,NA,0.043471563847509,NA,3.07332996999063,"21.2.2_20230117"
9.33433856794366,793022.454002048,1.2185622956803,2.80859395313083,0.178658499920418,NA,0.037657668671664,NA,2.60716514054566,"22.1.1_20220718"
43.5497003226734,121.344504724182,-4.14099346810998,NA,1.53927083065178,NA,0.187157286775874,NA,15.7729292213049,"22.1.1_20221205"
12.5588589851328,37.9343239435714,-3.79966467929165,NA,0.569905852118207,NA,0.113571416415129,NA,9.13100386352954,"22.1.1_20230306"
9.0198572219053,22.0697839807965,0.443504695420069,NA,0.194480807345463,NA,0.0251792357765505,NA,2.56510818754304,"22.1.2_20220718"
10.9976983293611,31.8509881106155,0.220144681508893,NA,0.204282378328369,NA,0.0348682423414607,NA,3.23640194714158,"22.1.2_20230306"
76.5215965747591,359.776577917635,1.29708273355701,15.6888830312219,1.21226430038449,NA,0.12232067538685,NA,10.9591912940779,"22.1.3_20221012"
58.4191187299049,141.572929718276,0.515551639395498,9.86219391519505,1.14764225799161,NA,0.0958642019921619,NA,6.12260582055676,"22.1.3_20221205"
82.2319981814814,792426.979380738,-0.715512142326415,14.032493435162,0.906902686567872,NA,0.110953461650132,NA,13.8872779322607,"22.2.1_20221205"
12.4253065708769,37.937400860835,-0.577223821234746,NA,0.251506889448966,NA,0.0443415276891184,NA,4.33281634377513,"22.2.1_20230306"
21.6482878282309,54.6630883515629,0.66425896043939,4.29690307377392,0.360227614216641,NA,0.0462208078580876,NA,2.86241198784983,"22.2.2_20220718"
61.5252764703203,169.561346025782,-2.68050296810831,NA,2.14357348001419,NA,0.198087346678617,NA,16.0390574589024,"22.2.2_20221205"
21.7760134125917,57.5695127849701,0.0311662194927661,4.75038472985658,0.264987515320257,NA,0.0349433011012776,NA,2.95103802492237,"22.2.2_20230306"
45.0110577945116,151.923115557184,0.226239046958438,NA,0.819868255763008,NA,0.113126138684044,NA,12.002729470695,"22.2.3_20221205"
31.8210575211944,85.6718601381779,0.263820473161049,6.87039617724808,0.380519240561718,NA,0.0538920602238316,NA,3.70165320894483,"22.2.3_20230306"
56.4616043171178,147.924204759092,-1.75316446993916,7.32644377522048,2.41099923291448,NA,0.219417431742187,NA,22.3023526953209,"23.1.1_20221011"
54.8159510301023,170.968168911538,0.10989109494143,10.2465290820535,0.82860643928288,NA,0.0786054267666637,NA,6.57747175016205,"23.1.1_20221124"
31.4081764537301,78.7012145156957,-2.44878939727911,NA,1.20445279495538,NA,0.107326293057728,NA,9.54889813886437,"23.1.1_20230308"
56.7666571754716,130.002819754638,-6.30653271643506,7.26078109537525,4.14069557025258,NA,0.252514297993878,NA,32.3212395760518,"23.1.2_20221011"
27.0650682350508,76.493450763998,0.33973150141999,5.59640026701764,1.42135496193446,NA,0.134161159646213,NA,13.6435478550766,"23.1.2_20221124"
43.3842815812173,130.919846911048,0.268640057536225,8.75131633342194,0.443250985269812,NA,0.0486426448590355,NA,4.32912554120558,"23.1.3_20221124"
41.770455021806,182.044350579185,2.40396496651469,12.3865218896836,0.904254677174451,NA,0.157509904911072,NA,14.3915472079227,"24.1.1_20221124"
30.1235750754452,78.8867655379222,-1.00131939808645,6.16776944378175,0.731017292522813,NA,0.0622416553560304,NA,5.94379586848391,"24.1.2_20220630"
5.02988594037361,12.6265963353364,-0.389883168442792,0.96646675908063,0.433896840963751,NA,0.0402372709674866,NA,3.38387471517218,"24.1.2_20221014"
46.2060169278954,146.178576523189,-1.64075214009553,NA,0.582049699619062,NA,0.075919483630521,NA,6.88826003606205,"24.1.3_20221124"
8.68688434901698,792204.348875796,0.907858896520463,2.76511962492338,0.113046722193447,NA,0.0271411793587482,NA,2.93233644330468,"3.1.1_20220718"
54.4257149017163,124.786577976518,0.442526198896281,6.09686137384932,1.51370929788723,NA,0.08997438040462,NA,15.9067175412597,"3.1.1_20221012"
43.0176152193944,108.093711548427,-0.400623013384209,6.90719282442241,1.45201865643281,NA,0.140506230795692,NA,13.3671718999493,"3.1.1_20221130"
27.6003511044962,66.0598342693808,0.242395489219301,4.74316194940126,0.302191161787521,NA,0.0369264298648666,NA,4.58748824365349,"3.1.1_20230308"
13.9803606071497,41.2754802155577,-0.216819814584815,NA,0.327597774859619,NA,0.0584542967290357,NA,4.65507766150769,"3.1.2_20220718"
13.1798972793946,31.0820117386542,-0.862695074070793,2.00386692256305,1.62615330520401,NA,0.13058000224704,NA,12.9875899227348,"3.1.2_20221012"
35.983148471332,792921.040589347,1.80239863979235,6.23524378729637,1.440824430685,NA,0.163942692573968,NA,25.0557577737712,"3.1.2_20221130"
11.4979696671384,40.7965617378818,0.634484827024441,NA,0.155417783715148,NA,0.0359035458194958,NA,3.49934712505319,"3.1.2_20230308"
18.5157598977564,38.1727314436016,-2.62955308382775,3.09825276172719,1.20939417468738,NA,0.0754244394977011,NA,5.78344626591485,"4.1.1_20220707"
27.4022171089463,51.4966530337955,-0.825547907991717,3.81437457842375,0.67870663071362,NA,0.040668626599062,NA,3.04940858446181,"4.1.2_20220707"
18.3910220584918,39.3793768954009,-0.352548926478037,2.86271808647595,0.573619071045347,NA,0.0422596781897577,NA,4.67232351329166,"4.1.3_20220707"
14.1353240059615,36.8347809661272,0.777687548804103,2.61035180605605,2.55978864935577,NA,0.192194041507486,NA,13.0721486055596,"5.1.1_20221015"
10.7006947896505,31.8333777011032,0.610782290371247,NA,0.19057027461255,NA,0.0425426859254515,NA,3.653301033822,"5.1.1_20230202"
14.8875490945158,31.9236436362006,-1.12443508547311,2.39537069479962,0.363229799925274,NA,0.0342800830390569,NA,4.52996651050649,"5.1.2_20220711"
10.8344717484797,30.6354638326643,-1.3065823829259,NA,0.379486554716909,NA,0.0760518259589655,NA,6.73667704349457,"5.1.2_20230202"
12.442521119721,792544.290708017,-2.11936913903191,1.87191417284214,0.901006422595372,NA,0.0981662903737549,NA,7.7226045724054,"5.1.3_20221114"
11.7175845353378,29.680946681101,-1.90968533200811,NA,0.846401672459093,NA,0.112888076381463,NA,8.67322430232017,"5.1.3_20230202"
20.3478307351204,35.8940666573316,-1.7898290715628,2.44853077906271,0.609323416230164,NA,0.0314161561150746,NA,3.32795845889389,"5.1.4_20220711"
5.36135477753119,17.31848795252,0.601177441069844,NA,0.230262213330434,NA,0.0398638269263166,NA,3.94649350795225,"6.1.1_20230202"
9.43272858856719,22.0347862229346,0.664820228613803,NA,0.47863108273353,NA,0.0497289745069209,NA,6.3206910730398,"6.1.2_20230202"
26.8795313860986,63.5099358755747,0.0946427760489185,4.63110262008591,0.433487162522404,NA,0.0398712475594643,NA,3.10990533361111,"7.1.1_20220711"
11.213221758167,36.4981303972856,-0.767234142680931,NA,0.323119449133884,NA,0.0449082762162093,NA,5.75115383824737,"7.1.1_20221018"
22.8347308408805,83.3709010163979,2.15132301760079,NA,0.344226758243291,NA,0.0864778200304682,NA,8.42893453779364,"7.1.1_20221213"
23.9405006153732,79.1160686261999,-0.0304244968390885,NA,0.287163809798063,NA,0.0535137332614845,NA,6.39175326178474,"7.1.1_20230126"
24.9593524870476,80.8366939774134,1.91508469160962,NA,0.458411737856919,NA,0.0932827470831546,NA,8.25397596112618,"7.1.2_20221213"
31.184882454545,110.720396590082,1.05866564167726,NA,0.459298020287932,NA,0.0932445823299403,NA,8.6969346331088,"7.1.3_20221213"
9.6258039480232,11.6171656902604,0.770470837740868,0.617664137458208,12.7504411526202,NA,0.081950956280154,NA,2.24952551672492,"9.1.2_20220720"
14.9270017701735,30.175090204532,-0.730486060354237,2.4722095848232,0.490018857353812,NA,0.0342479558426315,NA,3.20918335615324,"9.1.3_20220720"
16.2472348483017,797415.795723866,0.601465661020585,4.73230702243063,0.178677066791653,NA,0.0441813164014073,NA,4.90414893155995,"9.1.3_20230126"
